Symbol,Final Weighted Rating,GPM,ROA,ROE,Gross Profit Growth,Net Income Growth,EPS Growth,Unweighted Rating
VZ,5.946157470857616,0.7590620923954258,0.06603776818738066,0.306596641998886,-0.0692207550679,0.240662029882,0.239361702128,5
OBCI,5.94329741726643,0.35929084379427434,0.07389160562304511,0.09490431885014285,-0.0174313482584,0.242635565307,0.217391304348,4
INT,5.942617629702491,0.030201797984736142,0.029854482344302782,0.0946360558611934,0.0918016691213,0.400939702428,0.433862433862,4
ROCK,5.942211705247504,0.2337997725881889,0.06611915282645132,0.09657934251681098,0.0104431424327,0.020091209704,0.005,5
PFGC,5.941619714522515,0.127282396738167,0.0358439883958311,0.12848559543983978,0.0960397766923,-0.160543532964,-0.174358974359,5
CELP,5.9408908547118084,0.13375891327729753,0.10177829187375272,0.30117354998871587,0.219724833129,0.403136773854,0.32,4
WM,5.93928912168607,0.38557101261727594,0.06019536459647479,0.2362761743067346,0.0518976169462,-0.132467532468,-0.124721603563,5
MSM,5.93769152020832,0.4257196512176495,0.12498285550118833,0.195370464306246,0.0280567797663,-0.122585603071,-0.104452054795,5
BBD,5.93708343071936,1.0,0.012702688406494779,0.13344481418313792,-0.1691,-0.1719,-0.1713,5
CTHR,5.935842757280634,0.5316371744060288,0.044489306095772445,0.04977068189382171,0.0,0.0,0.0,4
BSM,5.9354166934508505,0.0,0.1251404341680861,0.24218134544356953,0.0,-0.29559106921,-0.303448275862,5
NWE,5.9342396138048406,0.7471838207820909,0.034195599778165095,0.0991224534033252,0.0225910266927,0.0261982128351,0.0177664974619,5
RBC,5.934180539168665,0.26581222977146385,0.05391924526598506,0.10161201139891965,-0.107713041675,0.0333044982699,0.0735849056604,5
MANH,5.9332785403861505,0.5388502934708204,0.23037023307787977,0.6027776606362192,0.0462051804095,-0.180800458497,-0.158227848101,5
V,5.932984707764495,0.0,0.16645079505056906,0.3482873947641564,0.0,0.172701679449,0.200902934537,4
ALSN,5.9328180314643495,0.5166790214974055,0.13573033707865167,0.7733674775928298,-0.0196905766526,-0.0547730829421,0.029106029106,5
TRUE,5.932253116229952,0.9055414264722504,-0.13016763618513258,-0.16772032963507308,-0.00609149021299,0.938137777621,0.857142857143,4
KAI,5.930519105083999,0.41689136642049035,0.05542763525575721,0.12231292357204102,0.0556236322279,-0.138132521146,-0.150458715596,5
WSTG,5.930176334830167,0.14354830210913064,0.053745218995731744,0.14996906487537565,0.113187221397,0.918315432448,0.935897435897,4
HTGC,5.929629050797694,1.0,0.0393257011779306,0.08006330041321102,0.0884,-0.0317,-0.1263,5
TGLS,5.928889007815905,0.3151664376949354,0.043068945420841616,0.13148164026494608,0.12969879468,1.71675340494,1.39130434783,4
ON,5.926155942663206,0.3808413997244101,0.08268754283304339,0.19781813595661496,0.100747369456,-0.226100900456,-0.229166666667,5
RCKY,5.925272887068782,0.36125040679269843,0.08483865012194766,0.10605140413953941,0.122441944639,0.199890057033,0.204081632653,4
NP,5.924117189049098,0.19541822056473096,0.06692437786905049,0.13635244892936255,0.0,0.521978021978,0.520930232558,4
VALE,5.922545873395638,0.39551606288448393,0.07778659711985486,0.15596225986131637,0.119,0.2457,0.2571,4
AMCX,5.922030029285903,0.42633468841994027,0.06798416062648503,0.5714882221030639,0.0179268404566,-0.147249919877,-0.118489583333,5
SGU,5.921980647254916,0.2780738845252105,0.02343145929486413,0.06761616316515871,0.0525831890914,-0.682244842807,0.0,4
MPWR,5.920897361813033,0.5515423118513316,0.11380368579270683,0.14071139806410157,0.0733168457982,0.0339229395448,0.0120481927711,4
HOG,5.9201070251113155,0.34487740242702525,0.04982821510221961,0.2995864029912923,-0.0220728414655,0.0185756259116,0.0594059405941,5
PRK,5.9193027170281445,0.0,0.011999938773438001,0.1059840208706995,0.0,-0.0696368231766,-0.112201963534,5
KEX,5.919100773549986,0.0,0.023415813236735653,0.042256732201852214,0.0,0.814447050426,0.81679389313,4
TEL,5.918747022123437,0.32674003569303983,0.09363257845028942,0.17445600756859034,-0.0739726027397,-0.281091617934,-0.255115961801,5
FELE,5.918725977520251,0.32565038795070744,0.07993350871275245,0.11989278697374285,-0.00994449583719,-0.0982058545798,-0.0933333333333,5
SHOP,5.91679963478371,0.5555822662264996,-0.028629337165184263,-0.03087525732171145,0.5681,-0.614,-0.4524,4
ADUS,5.915878745452266,0.2668807744938904,0.049250396749468184,0.06352415137206796,0.196200560573,0.286228689006,0.218487394958,4
CGNX,5.915173954379151,0.7384957795004307,0.10809757494293282,0.15037508021627044,-0.107307183576,-0.0702431282409,-0.0629921259843,4
MGEE,5.913865994846722,0.0,0.04173295978601734,0.10152674610483407,0.0,0.0315249528016,0.0329218106996,5
WLK,5.912867057022373,0.23011001737116388,0.08584726771246337,0.178175313059034,0.123233465235,-0.236196319018,-0.237810945274,5
SNN,5.912188096652202,0.7353181076672104,0.08226827149770442,0.1360279031596225,0.0253,-0.1356,-0.1344,5
ATAX,5.911822494522003,0.15592615252350872,0.02962794796282282,0.08917443380707588,-0.239441955904,-0.258811373363,-0.3,5
KMPR,5.910274493304312,0.33787012429196533,0.016466145224298175,0.062325825382774334,0.420541760722,0.572373862696,0.388888888889,4
MSBF,5.909723575637991,1.0,0.00827202737382378,0.07254748972181377,0.181,0.7763,0.8367,4
BXMT,5.908162322668596,1.0,0.018461175778859078,0.08121202907683366,0.0698439281282,0.0718715579596,-0.06,5
WCC,5.906759779060808,0.18919448536215877,0.04452814921770914,0.09862179499912381,0.00898313811383,-0.0172294726471,0.0636550308008,5
NWFL,5.90610060906742,0.0,0.011551181934162732,0.10343598102279011,0.0,0.0413156545308,0.0365296803653,5
SEDG,5.904124987403424,0.3406139535677742,0.13357878714986024,0.2290739107551813,0.4864,0.5306,0.4322,4
OTEX,5.90246324684538,0.675572504448794,0.03598461048843739,0.07351726748475262,0.0398223013901,0.178665202457,0.164835164835,4
RST,5.901074527918277,0.796055872404243,-0.0644234163902798,0.8001482213438735,0.0561243755083,-0.396637637964,-0.421052631579,4
ISRG,5.900839461632427,0.8284367258876488,0.14171084535404593,0.16690868607662335,0.194347375293,0.222892100364,0.204637096774,4
TAP,5.900461425457112,0.313750187434398,0.03708095038824569,0.08265839465774316,-0.125543296556,-0.210507707538,-0.216133942161,4
VLO,5.899436805730605,0.044108415494257966,0.04496509728204367,0.11108563041783241,-0.145870575617,-0.224215246637,-0.2,4
TBI,5.898240263465452,0.2643378719585069,0.055514432449797785,0.10075993693018709,-0.0592578125,-0.0407731849013,-0.00609756097561,5
CGBD,5.89742063898766,0.7464028603644844,0.01876250453892878,0.03678925676578087,0.2433,-0.5355,-0.6038,4
TMO,5.894304847357812,0.48517644645055397,0.06330826810092324,0.12454928390901432,-0.355478331971,0.25799863853,0.264021887825,5
UPS,5.893739359695803,0.9751936729019893,0.07674093022451907,1.3590449954086317,0.0303298207589,-0.073262366938,-0.0705244122966,4
VPG,5.893490885314587,0.39307573655258876,0.05990070542880514,0.09192906861120319,-0.0795764717524,-0.06165947729,-0.0681818181818,5
DEO,5.89110829342579,0.621823268827231,0.10097137014314933,0.37794522186341234,0.0089,-0.0073,0.0196,5
HLG,5.89084164820276,0.314952719267664,0.11723184834306763,0.17763626281023553,0.2384,0.2609,0.2577,4
COLD,5.888125614125226,0.16896852338251,0.011547748893886205,0.026274701066765303,0.113129608689,0.00368865270397,-0.161290322581,5
TTEK,5.8874308782099165,0.13136056856200207,0.07388814794393986,0.1603863796718037,0.0617102518351,0.159150515404,0.174796747967,5
STMP,5.887226635991669,0.7285721780187112,0.06562799170301031,0.0889825352112676,-0.0943152595208,-0.64878855801,-0.634717784878,5
WPC,5.887018763790721,0.9865773390894946,0.021708611059391713,0.043970919322280595,0.455275680811,-0.258337666377,-0.489971346705,5
CCF,5.885475920718329,0.3436134934654577,0.10621558083956775,0.12060377469794674,-0.113487143748,-0.241800523839,-0.24347826087,5
LIQT,5.884088206985921,0.2194505556862165,0.0010265945676780318,0.0017220206740718134,5.71796117598,-1.01038555753,-1.0,4
FDUS,5.884069491663422,0.6896826954530586,0.07126921813119347,0.1227142449470824,0.1013,0.1252,0.0802,5
VUZI,5.884049423383876,0.2184583157079095,-0.6226429427750726,-0.7182496948564328,3.6135,-0.11,0.1471,4
ABTX,5.883764154704523,0.0,0.010607384369115104,0.07460432617469519,0.0,0.419469833016,0.0373443983402,5
GM,5.882956558160368,0.19372326704897366,0.02952152501567728,0.16108346094946402,0.00731254499299,-0.159970052408,-0.176470588235,5
TCRD,5.882118415005868,0.8661378506767052,-0.020443590618978456,-0.03584606383230576,-0.1216,-0.341,-0.1157,4
EML,5.881858086686602,0.2456975670059268,0.04726716073872173,0.1258202496675345,0.0532567322852,-0.0854681086785,-0.0818965517241,5
CWT,5.880533931313214,0.0,0.02028600190016546,0.08092770154351935,0.0,-0.0376311295438,-0.0367647058824,4
FCCO,5.880146729508332,0.0,0.009374687574501465,0.09127743481371782,0.0,-0.0229762222816,-0.0135135135135,5
GRC,5.88008242587386,0.25786141408763397,0.09357038353014945,0.11632854572265637,-0.0659200698684,-0.104154681208,-0.104575163399,5
MBI,5.880000803256721,0.8964285714285715,-0.04928610653487095,-0.4346246973365617,1.53535353535,0.212837837838,0.33033033033,4
WIRE,5.878909516209192,0.13017394591660825,0.0658197777511057,0.07461083101440644,-0.125188433603,-0.256186820218,-0.258666666667,5
MLVF,5.876751239437143,0.0,0.007375780693032527,0.06548404300109467,0.0,0.27730632357,0.0796460176991,5
PRTK,5.874302383909066,0.7894100580270793,-0.5129461245265434,3.2484172825182234,0.0,0.146267222044,0.100840336134,4
UHS,5.874138399235926,0.0,0.06983515094380048,0.14804477748880154,0.0,0.0450798699508,0.097005988024,5
RECN,5.872550210609667,0.3874340019670809,0.07346452832831431,0.11143925551353419,0.147869378797,0.671624349304,0.639344262295,4
IR,5.871551268757295,0.3076677601766636,0.07466410641421387,0.19046805359761915,0.0990880072959,0.0268693382466,0.0587084148728,5
ATRO,5.867154861885393,0.2020727266138822,0.06645705466606024,0.13376896905546254,-0.135885686457,0.111403115185,0.11724137931,5
GDOT,5.866984275485212,0.0,0.04059879947492268,0.10772238493092189,0.0,-0.158429020328,0.0,4
PNW,5.866046239203904,0.4844170547243249,0.028931224858049064,0.09784708347733019,0.0,0.0462498157459,0.0434782608696,4
LUNA,5.865692961471204,0.4989296641181331,0.06174635124611582,0.07918574704723765,0.809988836243,-0.514501272737,-0.538461538462,5
SCSC,5.865428404443442,0.11684973655544599,0.027861503699823098,0.0630075186324906,0.0377,0.7373,0.7308,4
RGR,5.865148911434749,0.27108255066732573,0.15179774209315355,0.19275134157325483,-0.1276,-0.0232,-0.0068,4
AMZN,5.8647009752670805,0.4099001147860061,0.051445517829237106,0.1867225265871737,0.226765957901,0.150402064926,0.134429400387,4
MPW,5.863808474506338,0.8030758712568646,0.025898626360314835,0.053312677049541644,-0.0205111729849,-0.631465006369,-0.685920577617,5
SON,5.862781977789764,0.19683443529436065,0.056919342627776155,0.1618616039878359,0.0161603295274,-0.0694444444444,-0.0705128205128,5
OSB,5.861233799001841,0.30445544554455445,0.1910401647785788,0.4507897934386391,0.0885,-0.1491,-0.1522,4
ARCH,5.859997398495765,0.18364008661269063,0.12517641490644388,0.3650052456068043,-0.199872765081,-0.252027500424,-0.0930817610063,4
TECD,5.8593940027276,0.06210121777899657,0.028224510949113053,0.12005302208238298,0.01850614766,0.0995948088555,0.157718120805,5
WERN,5.856745992341985,0.0,0.07787061119548629,0.1502635444569256,0.0,-0.00716035873159,0.0212765957447,5
DXC,5.855633971280652,0.2798149665108659,0.042503550415905866,0.1102438168742326,-0.121748336358,-0.282124500286,-0.263414634146,5
IEC,5.854698678419408,0.13787655830960435,0.0428305904431933,0.15195262483994879,0.5288549834,-0.543996157541,0.0,5
WEC,5.853599283722085,0.6439233826481104,0.03244468096063722,0.11212846322700576,0.0131127656015,0.0705182667799,0.0714285714286,5
RVSB,5.853573225296846,0.0,0.008852808445866226,0.0769369450579168,0.0,0.383306320908,0.363636363636,5
CENT,5.8534036098273505,0.29544189911078844,0.04581979437240126,0.09315797981339488,0.0424430243302,-0.249267763807,-0.317991631799,5
ODC,5.850388852182865,0.23701831964624132,0.06144902961111355,0.09303852566656338,-0.088080886642,0.530461165049,0.491803278689,4
RMAX,5.848617601471063,0.0,0.046169277517184415,0.050292637270379165,0.0,-0.0741014642804,-0.0723684210526,5
TSN,5.848515596309509,0.1184294304916873,0.06109315043659546,0.1435875585854282,-0.0202887241514,-0.331349206349,-0.328199052133,4
NGVT,5.845520620600711,0.3728053213705623,0.08577298407806883,0.34608138658628484,0.156429942418,0.0863394441159,0.092039800995,5
CBPO,5.844574594245871,0.6855980116705928,0.06371027872608566,0.07436272571612497,0.3071,0.8848,0.475,4
NOVT,5.84353926975761,0.418599933876272,0.04687974281851044,0.09773666497272109,0.002129791074,-0.169744853286,-0.205479452055,5
GPN,5.842123602511434,0.5777995525960261,0.009681012402787561,0.01545867716274132,0.249515266678,-0.0474280670629,-0.238596491228,5
KT,5.840843718976199,1.0,0.019879553318150184,0.04916800210451004,-0.0467,0.3396,0.339,4
GEF,5.839442980612532,0.20890097932535365,0.03151086295538725,0.15091342335186655,0.216757510458,-0.183381088825,-0.188202247191,5
G,5.839292221117922,0.3595793107814942,0.07990463089805905,0.20084219851842566,0.0223,0.0719,0.0882,5
INTC,5.838772007491933,0.5855624261793928,0.15417069526237145,0.27157308009909165,-0.0365137069301,-0.000237495843823,0.0437636761488,4
ANET,5.837574838501938,0.6383735193730132,0.10646230040853567,0.15308233829696802,0.293480031909,-0.224682833925,-0.249572649573,4
VVI,5.83637904657614,0.1979660201429618,0.016709752322568366,0.04713389148188869,0.0575120433365,-0.551860890787,-0.575,5
BKNG,5.835865132590175,0.0,0.22731520418652462,0.8199898870723075,-1.0,0.216858429215,0.340256349395,5
FFIV,5.835131534458568,0.8409875461939569,0.12616498661612996,0.2428241433280897,0.0477486296659,-0.0572087928074,-0.0391363022942,4
ATRI,5.83448644576057,0.4558575058362246,0.14029256080387434,0.15454239710766385,-0.0151857114993,0.073157203328,0.071930773391,4
PWR,5.834119671586939,0.13211953316639907,0.048254842179526296,0.09926296671943652,0.0812776526997,0.370545362814,0.4375,4
DK,5.833208796719798,0.09572820545912113,0.044268346564428546,0.16923663706206069,-0.0850123355263,-0.0867391943546,-0.00243309002433,5
RBB,5.83268346200802,1.0,0.012140207034158013,0.09637740543108902,0.0,0.0859714720953,-0.0710900473934,4
ANSS,5.832378263007202,0.8903134260224344,0.09326421551071558,0.13068215217617296,0.186216492009,0.0761132637854,0.0741482965932,4
CSL,5.832185629709049,0.28508188544351154,0.08602620087336245,0.17890116543060391,0.1677023921,-0.226313205695,-0.179385530228,5
AMOT,5.83203919884498,0.30339222386306064,0.05565873628313954,0.14280920180546,0.231732000044,0.068885400314,0.0523255813953,4
NPK,5.831811208568263,0.2331366892483226,0.10291210545687661,0.11474166818405411,-0.0521592451537,0.0570856284427,0.0543859649123,4
RHP,5.8307632983551665,0.40346797825704894,0.03565981193933767,0.22613221989393995,0.284814409809,-0.449147995617,-0.453488372093,5
FE,5.829972625699813,0.7347530584503852,0.021559774000614644,0.13075268817204302,-0.0053974484789,-0.323442136499,-0.145728643216,5
AEE,5.8292078232342455,0.0,0.014723671931704282,0.05286015634694131,0.0,-0.108786610879,0.00898203592814,5
NMFC,5.827326514130807,0.7491931825545979,0.029547925278498578,0.07190224482717841,0.1723,-0.3386,-0.3537,5
CPB,5.826932399805465,0.3110891821882324,0.01604806814724673,0.1912964641885766,-0.0436789772727,-0.191570881226,-0.195402298851,5
ENTA,5.824614178521045,0.0,0.09469222932901074,0.10028930230144521,0.0,-0.355397743065,-0.366310160428,4
NVEE,5.8243681957529425,0.4817344007500939,0.061116787773001294,0.08457463894539935,0.218754160262,0.11872031992,0.0338983050847,4
SNX,5.824294414994135,0.12198010101571757,0.042803360585948316,0.13216803706001135,0.503303679672,0.665719665467,0.3540802213,4
CODA,5.823855360687696,0.6556795416390528,0.152200636899725,0.17060329525101287,0.297492442563,0.0474424234309,0.0,4
HTHT,5.8226689856416725,0.3564543376726561,0.02984203726085766,0.1159701976028073,0.3447,-0.4417,-0.4473,4
EQBK,5.821989169224734,1.0,0.008820163694359723,0.07857376283334905,0.4272,0.735,0.4036,4
LACQ,5.819794046147648,0.0,0.01035988291952095,0.424406515118697,0.0,0.0,0.0,5
HPE,5.818753674865289,0.5698301012527888,0.020249792483060827,0.061352204936249856,-0.0101949561796,-0.450209643606,-0.376,5
SYY,5.817856593850031,0.1897894301423221,0.09318837557987016,0.6690118248879267,0.0291912121097,0.170192050971,0.182481751825,4
POPE,5.81737364895563,0.43906560828166946,0.013420587153147374,0.015468698620040593,-0.324367123408,-0.643014220789,-0.662337662338,5
SBUX,5.816442069829733,0.6783345782123538,0.187267164769298,-0.577516767754565,0.236280508766,-0.203417214439,-0.0978593272171,4
FMS,5.81399194746812,0.3115236939329866,0.07552411247381514,0.1685537272000443,-0.1435,0.5486,0.5516,5
OFC,5.813835120882615,0.4404907699546109,0.019775957636819424,0.04560394749374137,-0.995064321651,0.0315304390007,0.210526315789,5
GLPI,5.813723331311912,0.0,0.03958311789045798,0.1498565285153162,0.0,-0.107940661801,-0.116666666667,5
JLL,5.812486233548472,0.0,0.03915129529131255,0.10458959379457221,0.0,0.104850361197,0.031954887218,5
UVSP,5.81164136114618,0.0,0.012213329903934714,0.09734388747515264,0.0,0.300259185248,0.302325581395,4
ASML,5.811044200621526,0.45953947368420894,0.1286990549687372,0.22262692208572893,0.1978,0.2006,0.2143,4
MLHR,5.8107699147383025,0.36222343409161734,0.10227489963678073,0.2231646273637375,0.0651775486827,0.252927400468,0.26511627907,4
GNTX,5.810674157341987,0.3702775455914537,0.19581488093096883,0.21912522983607627,-0.0031264694228,-0.0301431091778,0.0182926829268,4
EOG,5.809769366243546,0.0,0.07366838728640583,0.1263779812091245,0.0,-0.200094178483,-0.202360876897,5
FNB,5.809705399678819,0.0,0.011180124223602485,0.0792545566250256,0.0,0.0375335120643,0.0353982300885,5
WNS,5.809399030412233,0.3595066244809175,0.1342018507439889,0.19085694011248708,0.1415,0.2198,0.2209,4
IBM,5.808167839022869,0.47296719250262487,0.06197022065104543,0.4525214720982678,-0.0121290881525,0.0805453712191,0.110762800418,5
PLPC,5.807960357057724,0.3160425391302002,0.053746675861623586,0.08677825981715605,0.0632529437121,-0.123321169256,-0.123106060606,5
PJT,5.805933458008872,0.0,0.031027197339986167,0.9417648932781141,0.0,0.088038277512,0.0,4
AMRC,5.8055441540740835,0.19392271375065892,0.03234030536828982,0.103615199507527,-0.0316452779762,0.169860994103,0.144578313253,5
ESE,5.804950714168969,0.3744898335731946,0.05525185447801898,0.09808380798381065,0.0827355655529,-0.120441521229,-0.123595505618,5
SKM,5.804705410656009,0.8463022050748574,0.0738247021515275,0.1391977115923931,-0.0713,0.1523,0.1537,4
NDSN,5.80366031830254,0.5432908916401501,0.09586124858415326,0.21320772021036719,-0.035488059937,-0.106747929778,-0.0983102918587,5
CDR,5.801498842380658,0.0,0.003180142955153361,0.007001845433676914,0.0,-0.796844799666,2.25,4
TIPT,5.799945955471606,0.8045767721630379,0.008352416382581702,0.04612598037491647,0.266297197,-0.232816613045,-0.246376811594,4
VTNR,5.799198042634885,0.17499680547733545,-0.04180674384188681,-0.22614367175158334,-0.0278226448451,1.27642443954,0.217391304348,4
LHCG,5.798468686929194,0.36310888978728906,0.04472561025466116,0.06773115558156204,0.155671765559,0.5057413408,0.337662337662,4
NWBI,5.796220062374073,0.0,0.010523438932378672,0.08160291438979964,0.0,0.0468381188917,0.0194174757282,5
DGX,5.795160593192493,0.31496481210994554,0.06689084795055894,0.1411042944785276,-0.128762541806,-0.0466321243523,-0.0426287744227,5
SITE,5.7937817753658765,0.3279745493107105,0.05383496154645604,0.19760935910478128,0.140244801652,0.0514208389716,0.0327868852459,4
ED,5.793400386012255,0.9786820134554592,0.025630563798219586,0.08262585196699748,0.012749538668,-0.0937704918033,-0.108651911469,4
HBCP,5.793097224101124,0.0,0.012693680653861797,0.0883004719769607,0.0,-0.115796138018,-0.114942528736,4
MLM,5.791177302233649,0.24878141419256822,0.0603951991788069,0.11435673170367047,0.21976831644,0.301920433704,0.309651474531,4
LAWS,5.7905148204078145,0.5322599350027644,0.03532277710109622,0.06686049203248118,0.0412261264113,0.162053427744,0.157142857143,4
JBLU,5.790296089931557,0.48119613476103423,0.018031843468252446,0.04077206679679028,0.0,-0.836094158675,-0.828080229226,4
BLL,5.789032106362822,0.14740008594757198,0.027425395674761387,0.13128976286871025,0.0233352305065,0.213903743316,0.233644859813,4
RUN,5.788725505468381,0.6734787054874455,0.004535558624614021,0.027297764869170786,0.113864895478,-0.0120793787748,-0.0416666666667,5
CBSH,5.788574019061721,0.0,0.017025788959890657,0.14790103223896034,0.0,0.357436056396,0.306896551724,5
CDOR,5.785508487560611,0.36498394810980805,-0.02130488180601922,-0.052705764431961746,-0.0734334067945,-1.94091332712,-2.2,4
YORW,5.782943361844219,0.0,0.03961719697740758,0.10732943324514663,0.0,0.0767045454545,0.0673076923077,5
GRMN,5.782443881354995,0.5945370664842762,0.15445387469252686,0.198703827018944,0.128430853066,0.372300023052,0.361413043478,4
APH,5.781946310219512,0.3180392442920709,0.10679117932596736,0.254950003311039,-0.0146521526235,-0.0414937759336,-0.03,5
XPO,5.781868524494512,0.5012614127823162,0.029657417893544733,0.15275246080933286,0.00955722235664,-0.00710900473934,0.246056782334,4
LRN,5.780395315878537,0.34685139679764354,0.04539864276249808,0.05874811522581766,0.0832495487933,0.34717595945,0.371428571429,4
UUUU,5.77947192666128,0.3905929825667539,-0.12948883445310674,-0.18058941936947154,0.4863,0.0969,0.2308,3
AVY,5.778389810692505,0.2693172656680952,0.055312636641888936,0.2521594684385382,-0.00595144870791,-0.350449293967,-0.32523364486,5
JBT,5.777843509686521,0.1354782340545819,0.06736644211185963,0.22651448639157157,0.128424657534,0.239193083573,0.239263803681,4
ABC,5.777403517693431,0.028611488109015246,0.021836144100961963,0.29711346315298426,0.114041380937,-0.484224299854,-0.46517739816,5
DIS,5.776200114876815,0.32217910018686213,0.05698408116133289,0.12437413504056168,0.0,0.0,0.0,5
ATI,5.775911109426788,0.15471194663432383,0.045717530969367835,0.12324769149801446,0.0118990956687,0.158273381295,0.151685393258,5
FULT,5.775639721289268,0.0,0.010341706402802882,0.09663620496495566,0.0,0.0861161363386,0.142857142857,5
KRNY,5.775329737852495,1.0,0.006351633176981652,0.03738780420508553,0.2538,1.1505,0.9167,4
SAIC,5.774964665695553,0.11067565449129958,0.0479728295478667,0.15949188426252647,0.521551724138,0.649635036496,0.224683544304,4
CCI,5.774942284424602,0.9090751344785701,0.019424292066463844,0.0712174659166746,0.0507420778179,0.338709677419,0.333333333333,4
AZRE,5.774910030735386,0.9124577167377704,0.0007201570109207843,0.0031197697675733414,0.2157,1.0892,1.0699,4
MCB,5.774677851812873,-0.5062909799751905,0.008974937841988198,0.1007408298899453,0.0,0.179228300853,0.163461538462,5
MLCO,5.773201585158701,0.3570525901961206,0.03959669195302264,0.1652371792702234,0.0634,0.013,0.0254,4
WCN,5.773102238658674,0.4178878032460677,0.043308525500523505,0.08472567195405205,0.0682988586565,-0.0519159456119,-0.0547945205479,5
ARCO,5.773011440114334,0.13432336947615356,0.02334986651153742,0.09390569927851104,-0.0782,-0.7147,-0.7049,4
HCI,5.772269073108876,0.0,0.033112013446148746,0.14323364395315372,-1.0,0.499351198872,0.418803418803,5
CBTX,5.770943748504504,1.0,0.014421352714284668,0.09697821071520123,0.15,0.7152,0.5447,4
AMBA,5.769179466399204,0.5801942885123201,-0.08494981755285656,-0.09996607688050135,-0.0393430044012,0.471146582586,0.451612903226,4
PGTI,5.769164303467399,0.349507890398896,0.047346307111591324,0.10123555201275408,0.0694136395748,-0.189957910741,-0.271844660194,4
VFC,5.768816535788026,0.5069933841974602,0.12163929250245128,0.29307602902955343,0.0091,0.0295,0.0282,5
NTB,5.768015445760257,1.0,0.01811758795779667,0.22121102564422226,0.1389,0.2736,0.2589,4
RMCF,5.767768068237615,0.25037655468751063,0.085378192421435,0.10979977667300055,-0.225424864218,-0.244646257576,-0.24,5
GEO,5.766578381570248,0.24906514410058106,0.038587536311236924,0.16713281101090458,0.0721837898314,0.148281399693,0.157024793388,5
MHK,5.76555623740254,0.2683914384105705,0.05559339582331093,0.0916533956760976,-0.0570905580201,-0.136349604969,-0.103209019948,5
CLFD,5.76526218197709,0.3844233251988006,0.05576060725354284,0.0609362019095707,0.054597244669,0.0682198604905,0.0625,4
EVR,5.764504812844026,0.0,0.1144595212907809,0.3419920985701079,0.0,-0.211547025766,-0.199138858988,5
CKH,5.76447260598054,0.20260005982650314,0.039528926788414055,0.08257852685634108,2.84152804018,-0.0566974352319,-0.0929577464789,4
FSI,5.763740542139957,0.31415828872406126,0.059060141195834505,0.10677057467922214,0.529322665879,-0.232053738794,-0.238095238095,4
ILMN,5.762018412412202,0.6900690069006901,0.11869521482971691,0.2197977647684939,0.259583789704,0.137741046832,0.135080645161,4
CHGG,5.7606768173441285,0.750856473695357,-0.019565325952968574,-0.036256130763648406,0.378504325551,-0.265986293941,-0.35,4
EGOV,5.759014952244638,0.36484565014031806,0.1391713742448787,0.20506001756611691,-0.219496901495,-0.134531225866,-0.137931034483,5
EGP,5.758046062834617,0.6977582625369517,0.041518878081160386,0.09800688548588742,0.0,0.0639914405588,0.0204081632653,5
REGN,5.755608117001572,0.9539257827402905,0.14290924810201822,0.1907896516587464,0.148572916029,-0.134429716904,-0.144370860927,4
VEEV,5.7553131189938505,0.7252293989299698,0.13254734069409102,0.18078715461270875,0.297899758319,0.31016568624,0.283018867925,4
CETV,5.754685153776295,0.450875354776311,0.08228270373833971,0.34864576169502937,0.0590565954814,-0.244514623443,-0.288888888889,5
PAC,5.75068796606722,0.8262592146508035,0.12992580979123713,0.2481353383567581,0.1419,0.09,0.0874,4
MRCY,5.750230446266491,0.43705020588199356,0.033010415835966284,0.036408173177587044,0.266973053866,0.144118582296,0.113636363636,4
PLOW,5.750010335808266,0.29528432247118297,0.0696703249987601,0.1569981128038753,0.0899154238492,0.119826898986,0.115183246073,4
MNKD,5.7496846656477185,0.8746629017418065,-0.553779674579888,0.2724195122975342,1.05873347771,-0.403242311009,-0.55,4
FISI,5.749527739730999,0.0,0.011145076682561702,0.11131640038546795,0.0,0.236198957648,0.242677824268,5
HCA,5.749295285405135,0.9231955781219873,0.09658989466166756,-0.7650505050505051,0.0,0.708935018051,0.781045751634,4
MGA,5.748956313228977,0.1413770299066794,0.08849489304297553,0.21455938697318008,0.0139,0.0455,0.1252,4
RRTS,5.747693412564913,0.0,-0.1940308650582279,3.1750934713833763,0.0,0.816035356305,0.814345991561,3
MPC,5.7470242488516154,0.11057773761789123,0.026756361865335445,0.07826319225974951,0.331455216631,-0.0514388489209,-0.253731343284,4
CTS,5.745154951330468,0.33598152661306313,0.056183687363411124,0.08920114802119347,-0.0448437016966,-0.223201237858,-0.212765957447,5
WTFC,5.744500927264728,0.0,0.010983122370026497,0.10502177459090395,0.0,0.331742224913,0.313465783664,5
ATO,5.743355602432639,0.704037909635515,0.03825707480142874,0.08893672471485019,0.048936231387,-0.15198718544,-0.197053406998,4
PGC,5.740949903382378,0.0,0.009152056222034124,0.09418010848760652,0.0,0.0738963097125,0.0557939914163,4
MIXT,5.740905813725083,0.6680721284822548,0.08461094879154994,0.11551073721941296,-0.0407,-0.0863,-0.0798,4
HRI,5.740368433289349,1.0,0.01244432800628766,0.07372342076672357,0.0112814286437,-0.312590448625,-0.316872427984,5
WIT,5.740310029742907,0.29497904735894026,0.10805824974705085,0.15847291750276365,0.0206,0.0576,0.1153,4
